"550.1";"04";"115";"18421";"250";"2022-03-29T00:00:00";"ILLES BALEARS";"Dels desordres públics";"1";"D";"Atemptat contra l'autoritat, resistència i desobediència"
"245.2";"04";"111";"18142";"235";"2022-03-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"169.2";"04";"104";"17603";"210";"2022-03-29T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"H";"Amenaces"
"468.0";"04";"114";"17601";"249";"2022-03-27T00:00:00";"ILLES BALEARS";"Dels delictes contra l'Administracio de Justicia";"2";"D";"Trencament de condemna"
"169.2";"04";"104";"18364";"210";"2022-03-27T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"D";"Amenaces"
"234.0";"04";"111";"17851";"230";"2022-03-24T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"H";"Furt"
"153.2";"04";"102";"17761";"207";"2022-03-23T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"violència doméstica habitual"
"267.0";"04";"111";"16941";"236";"2022-03-19T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"H";"Dels danys"
"384.0";"04";"113";"18263";"244";"2022-03-19T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"1";"H";"Delictes contra la seguretat vial"
"169.2";"04";"104";"18503";"210";"2022-03-15T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"H";"Amenaces"
"169.2";"04";"104";"18502";"210";"2022-03-15T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"H";"Amenaces"
"384.0";"04";"113";"16624";"244";"2022-03-14T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";;"H";"Delictes contra la seguretat vial"
"242.1";"04";"111";"18274";"232";"2022-03-13T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Robatori amb violència o intimidació"
"237.0";"04";"111";"18274";"231";"2022-03-13T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Robatori amb força en les coses"
"237.0";"04";"111";"15350";"231";"2022-03-09T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"169.2";"04";"104";"18483";"210";"2022-03-09T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"H";"Amenaces"
"237.0";"04";"111";"18483";"231";"2022-03-09T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"147.2";"04";"102";"18022";"206";"2022-03-07T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"242.1";"04";"111";"18022";"232";"2022-03-07T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"234.2";"04";"111";"18022";"230";"2022-03-07T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Furt"
"242.0";"04";"111";"15084";"232";"2022-03-07T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"237.0";"04";"111";"18022";"231";"2022-03-07T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb força en les coses"
"234.0";"04";"111";"18106";"230";"2022-03-07T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Furt"
"242.1";"04";"111";"18022";"232";"2022-03-06T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"242.0";"04";"111";"15084";"232";"2022-03-06T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"2";"H";"Robatori amb violència o intimidació"
"147.2";"04";"102";"18022";"206";"2022-03-06T00:00:00";"ILLES BALEARS";"De les lesions";"2";"H";"Lesions i les seves formes"
"234.0";"04";"111";"16625";"230";"2022-03-06T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"D";"Furt"
"384.0";"04";"113";"16626";"244";"2022-03-06T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";;"D";"Delictes contra la seguretat vial"
